"order_id","order_date","ship_mode","segment","country","city","state","postal_code","region","category","sub_category","product_id","cost_price","list_price","quantity","discount_percent","discount_price","sale_price","profit","year","month"
"8869","2023-12-25 00:00:00","Standard Class","Consumer","United States","San Diego","California","92037","West","Technology","Machines","TEC-MA-10003176","620","690","2","5","34.5","655.5","35.5",2023,12
"8870","2023-07-22 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Binders","OFF-BI-10002003","20","20","5","3","0.6","19.4","-0.6000000000000014",2023,7
"8871","2022-07-08 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Furniture","Furnishings","FUR-FU-10000023","60","70","12","3","2.1","67.9","7.900000000000006",2022,7
"8872","2023-12-03 00:00:00","Standard Class","Corporate","United States","Seattle","Washington","98105","West","Office Supplies","Storage","OFF-ST-10002756","460","540","4","3","16.2","523.8","63.799999999999955",2023,12
"8873","2022-02-13 00:00:00","Same Day","Consumer","United States","Columbus","Ohio","43229","East","Technology","Machines","TEC-MA-10002694","90","100","2","4","4","96","6",2022,2
"8874","2022-05-26 00:00:00","Same Day","Consumer","United States","Columbus","Ohio","43229","East","Office Supplies","Binders","OFF-BI-10002429","20","20","2","4","0.8","19.2","-0.8000000000000007",2022,5
"8875","2023-10-18 00:00:00","Second Class","Consumer","United States","Houston","Texas","77095","Central","Office Supplies","Binders","OFF-BI-10003684","20","20","5","4","0.8","19.2","-0.8000000000000007",2023,10
"8876","2022-11-08 00:00:00","Standard Class","Consumer","United States","Irving","Texas","75061","Central","Office Supplies","Supplies","OFF-SU-10003505","160","190","2","2","3.8000000000000003","186.2","26.19999999999999",2022,11
"8877","2023-12-14 00:00:00","Standard Class","Consumer","United States","Irving","Texas","75061","Central","Office Supplies","Appliances","OFF-AP-10002534","60","60","1","4","2.4","57.6","-2.3999999999999986",2023,12
"8878","2023-05-21 00:00:00","Standard Class","Consumer","United States","Morristown","New Jersey","7960","East","Technology","Machines","TEC-MA-10004626","400","480","4","2","9.6","470.4","70.39999999999998",2023,5
"8879","2022-04-07 00:00:00","Standard Class","Consumer","United States","Morristown","New Jersey","7960","East","Office Supplies","Storage","OFF-ST-10000615","30","30","3","5","1.5","28.5","-1.5",2022,4
"8880","2023-03-13 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Office Supplies","Paper","OFF-PA-10000659","170","190","11","2","3.8000000000000003","186.2","16.19999999999999",2023,3
"8881","2023-02-07 00:00:00","First Class","Corporate","United States","Los Angeles","California","90008","West","Technology","Accessories","TEC-AC-10000736","200","240","3","5","12","228","28",2023,2
"8882","2023-02-08 00:00:00","Second Class","Home Office","United States","Aurora","Illinois","60505","Central","Technology","Accessories","TEC-AC-10003038","40","50","7","4","2","48","8",2023,2
"8883","2023-08-25 00:00:00","Standard Class","Corporate","United States","Durham","North Carolina","27707","South","Technology","Phones","TEC-PH-10004071","20","20","2","2","0.4","19.6","-0.3999999999999986",2023,8
"8884","2023-01-23 00:00:00","Standard Class","Corporate","United States","Durham","North Carolina","27707","South","Office Supplies","Paper","OFF-PA-10001667","10","10","3","4","0.4","9.6","-0.40000000000000036",2023,1
"8885","2022-04-04 00:00:00","Standard Class","Corporate","United States","Columbus","Ohio","43229","East","Office Supplies","Binders","OFF-BI-10001982","10","10","4","4","0.4","9.6","-0.40000000000000036",2022,4
"8886","2022-11-03 00:00:00","Standard Class","Corporate","United States","Columbus","Ohio","43229","East","Office Supplies","Binders","OFF-BI-10004141","0","0","3","5","0","0","0",2022,11
"8887","2023-05-20 00:00:00","Standard Class","Corporate","United States","Columbus","Ohio","43229","East","Office Supplies","Binders","OFF-BI-10002103","20","20","8","4","0.8","19.2","-0.8000000000000007",2023,5
"8888","2023-02-05 00:00:00","Second Class","Corporate","United States","Los Angeles","California","90036","West","Office Supplies","Storage","OFF-ST-10002574","250","280","2","5","14","266","16",2023,2
"8889","2022-04-27 00:00:00","Standard Class","Home Office","United States","Stockton","California","95207","West","Furniture","Furnishings","FUR-FU-10003394","570","630","9","4","25.2","604.8","34.799999999999955",2022,4
"8890","2023-08-16 00:00:00","Second Class","Home Office","United States","Columbia","Missouri","65203","Central","Technology","Phones","TEC-PH-10003072","370","450","3","3","13.5","436.5","66.5",2023,8
"8891","2022-04-18 00:00:00","Second Class","Home Office","United States","Columbia","Missouri","65203","Central","Office Supplies","Appliances","OFF-AP-10003057","1640","1930","7","4","77.2","1852.8","212.79999999999995",2022,4
"8892","2023-01-15 00:00:00","First Class","Home Office","United States","Columbus","Georgia","31907","South","Furniture","Chairs","FUR-CH-10001146","100","120","2","5","6","114","14",2023,1
"8893","2022-04-22 00:00:00","Standard Class","Home Office","United States","San Diego","California","92037","West","Furniture","Chairs","FUR-CH-10003973","2390","2680","9","5","134","2546","156",2022,4
"8894","2023-12-24 00:00:00","Standard Class","Consumer","United States","Texas City","Texas","77590","Central","Furniture","Tables","FUR-TA-10001307","430","490","2","3","14.7","475.3","45.30000000000001",2023,12
"8895","2023-06-24 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Furniture","Furnishings","FUR-FU-10004071","290","310","3","3","9.299999999999999","300.7","10.699999999999989",2023,6
"8896","2022-05-22 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Storage","OFF-ST-10001505","20","20","3","3","0.6","19.4","-0.6000000000000014",2022,5
"8897","2023-12-21 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Technology","Phones","TEC-PH-10004614","150","170","3","4","6.8","163.2","13.199999999999989",2023,12
"8898","2022-08-03 00:00:00","Standard Class","Consumer","United States","Los Angeles","California","90004","West","Office Supplies","Paper","OFF-PA-10004911","40","40","4","3","1.2","38.8","-1.2000000000000028",2022,8
"8899","2022-04-13 00:00:00","Second Class","Corporate","United States","Springfield","Virginia","22153","South","Technology","Phones","TEC-PH-10003601","440","490","3","2","9.8","480.2","40.19999999999999",2022,4
"8900","2022-06-25 00:00:00","Second Class","Corporate","United States","Springfield","Virginia","22153","South","Office Supplies","Labels","OFF-LA-10004545","20","30","2","5","1.5","28.5","8.5",2022,6
"8901","2022-08-23 00:00:00","Standard Class","Consumer","United States","Decatur","Illinois","62521","Central","Furniture","Furnishings","FUR-FU-10001379","20","30","3","3","0.8999999999999999","29.1","9.100000000000001",2022,8
"8902","2023-03-22 00:00:00","Standard Class","Consumer","United States","Decatur","Illinois","62521","Central","Office Supplies","Paper","OFF-PA-10001846","20","20","4","4","0.8","19.2","-0.8000000000000007",2023,3
"8903","2022-08-03 00:00:00","Standard Class","Consumer","United States","Decatur","Illinois","62521","Central","Furniture","Chairs","FUR-CH-10000422","160","190","3","4","7.6000000000000005","182.4","22.400000000000006",2022,8
"8904","2023-01-16 00:00:00","Standard Class","Consumer","United States","Decatur","Illinois","62521","Central","Office Supplies","Paper","OFF-PA-10004621","10","10","2","4","0.4","9.6","-0.40000000000000036",2023,1
"8905","2023-05-30 00:00:00","Same Day","Home Office","United States","New York City","New York","10009","East","Office Supplies","Labels","OFF-LA-10001474","30","30","1","5","1.5","28.5","-1.5",2023,5
"8906","2023-10-22 00:00:00","Same Day","Home Office","United States","New York City","New York","10009","East","Technology","Accessories","TEC-AC-10001635","30","30","3","4","1.2","28.8","-1.1999999999999993",2023,10
"8907","2022-01-22 00:00:00","Same Day","Home Office","United States","New York City","New York","10009","East","Office Supplies","Paper","OFF-PA-10001950","70","80","9","2","1.6","78.4","8.400000000000006",2022,1
"8908","2023-03-11 00:00:00","First Class","Corporate","United States","San Francisco","California","94110","West","Technology","Phones","TEC-PH-10001552","60","70","7","2","1.4000000000000001","68.6","8.599999999999994",2023,3
"8909","2023-03-08 00:00:00","Standard Class","Corporate","United States","Moreno Valley","California","92553","West","Office Supplies","Paper","OFF-PA-10003790","150","180","8","3","5.3999999999999995","174.6","24.599999999999994",2023,3
"8910","2023-04-30 00:00:00","Standard Class","Consumer","United States","Everett","Massachusetts","2149","East","Office Supplies","Labels","OFF-LA-10002475","20","20","3","2","0.4","19.6","-0.3999999999999986",2023,4
"8911","2022-11-01 00:00:00","Standard Class","Consumer","United States","Chattanooga","Tennessee","37421","South","Technology","Accessories","TEC-AC-10000303","100","100","3","3","3","97","-3",2022,11
"8912","2022-11-15 00:00:00","Standard Class","Consumer","United States","Chattanooga","Tennessee","37421","South","Technology","Phones","TEC-PH-10000127","120","140","9","3","4.2","135.8","15.800000000000011",2022,11
"8913","2022-11-08 00:00:00","Standard Class","Consumer","United States","Chattanooga","Tennessee","37421","South","Office Supplies","Binders","OFF-BI-10004364","0","0","2","2","0","0","0",2022,11
"8914","2023-08-01 00:00:00","Standard Class","Consumer","United States","Chattanooga","Tennessee","37421","South","Office Supplies","Labels","OFF-LA-10002195","0","0","2","4","0","0","0",2023,8
"8915","2023-12-31 00:00:00","Standard Class","Corporate","United States","Austin","Texas","78745","Central","Office Supplies","Storage","OFF-ST-10001490","720","860","6","3","25.8","834.2","114.20000000000005",2023,12
"8916","2022-01-04 00:00:00","Standard Class","Corporate","United States","Austin","Texas","78745","Central","Office Supplies","Binders","OFF-BI-10002852","10","10","4","4","0.4","9.6","-0.40000000000000036",2022,1
"8917","2023-09-10 00:00:00","Standard Class","Corporate","United States","Austin","Texas","78745","Central","Office Supplies","Appliances","OFF-AP-10000390","50","50","4","5","2.5","47.5","-2.5",2023,9
"8918","2022-11-15 00:00:00","Standard Class","Corporate","United States","Austin","Texas","78745","Central","Office Supplies","Paper","OFF-PA-10004327","80","80","2","5","4","76","-4",2022,11
"8919","2023-08-23 00:00:00","Standard Class","Corporate","United States","Austin","Texas","78745","Central","Office Supplies","Binders","OFF-BI-10002353","20","20","6","5","1","19","-1",2023,8
"8920","2023-06-27 00:00:00","Standard Class","Corporate","United States","Virginia Beach","Virginia","23464","South","Furniture","Furnishings","FUR-FU-10003192","150","180","2","3","5.3999999999999995","174.6","24.599999999999994",2023,6
"8921","2022-12-12 00:00:00","Standard Class","Corporate","United States","Jamestown","New York","14701","East","Technology","Accessories","TEC-AC-10000736","140","160","2","4","6.4","153.6","13.599999999999994",2022,12
"8922","2022-11-08 00:00:00","Standard Class","Corporate","United States","Coral Gables","Florida","33134","South","Technology","Phones","TEC-PH-10003095","50","50","3","2","1","49","-1",2022,11
"8923","2023-02-25 00:00:00","Standard Class","Corporate","United States","Coral Gables","Florida","33134","South","Furniture","Furnishings","FUR-FU-10002885","10","10","3","5","0.5","9.5","-0.5",2023,2
"8924","2023-12-06 00:00:00","Standard Class","Consumer","United States","Hickory","North Carolina","28601","South","Office Supplies","Binders","OFF-BI-10001525","0","0","4","5","0","0","0",2023,12
"8925","2022-07-25 00:00:00","Standard Class","Consumer","United States","Rockford","Illinois","61107","Central","Technology","Phones","TEC-PH-10004241","1320","1440","4","5","72","1368","48",2022,7
"8926","2023-04-02 00:00:00","Standard Class","Consumer","United States","Rockford","Illinois","61107","Central","Office Supplies","Binders","OFF-BI-10000546","0","0","3","2","0","0","0",2023,4
"8927","2022-06-25 00:00:00","Standard Class","Consumer","United States","Rockford","Illinois","61107","Central","Furniture","Tables","FUR-TA-10004256","570","630","3","4","25.2","604.8","34.799999999999955",2022,6
"8928","2022-10-07 00:00:00","Second Class","Corporate","United States","Seattle","Washington","98103","West","Office Supplies","Art","OFF-AR-10002067","90","100","5","2","2","98","8",2022,10
"8929","2023-04-27 00:00:00","Standard Class","Consumer","United States","Huntsville","Texas","77340","Central","Furniture","Tables","FUR-TA-10000688","570","610","4","5","30.5","579.5","9.5",2023,4
"8930","2023-03-18 00:00:00","Standard Class","Consumer","United States","Huntsville","Texas","77340","Central","Furniture","Tables","FUR-TA-10002530","170","210","2","5","10.5","199.5","29.5",2023,3
"8931","2023-08-19 00:00:00","Standard Class","Consumer","United States","Huntsville","Texas","77340","Central","Technology","Phones","TEC-PH-10001061","200","240","3","2","4.8","235.2","35.19999999999999",2023,8
"8932","2022-06-18 00:00:00","Standard Class","Corporate","United States","Milwaukee","Wisconsin","53209","Central","Furniture","Furnishings","FUR-FU-10001057","80","100","5","2","2","98","18",2022,6
"8933","2023-11-23 00:00:00","Standard Class","Corporate","United States","Milwaukee","Wisconsin","53209","Central","Technology","Accessories","TEC-AC-10002331","30","30","3","2","0.6","29.4","-0.6000000000000014",2023,11
"8934","2023-02-03 00:00:00","Standard Class","Corporate","United States","Green Bay","Wisconsin","54302","Central","Furniture","Furnishings","FUR-FU-10003724","20","20","2","4","0.8","19.2","-0.8000000000000007",2023,2
"8935","2022-09-09 00:00:00","Same Day","Corporate","United States","Philadelphia","Pennsylvania","19120","East","Office Supplies","Paper","OFF-PA-10000528","10","10","3","4","0.4","9.6","-0.40000000000000036",2022,9
